path,sentence,age,gender,accents
common_voice_en_38025247.mp3,Due to new families enrollment increased from that point.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025248.mp3,"Then, the tide began to turn for the French.",thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025251.mp3,Its administrative centre was the town of Mount Perry.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025253.mp3,It turns from dark green to dark brown when fully mature.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025256.mp3,A selection of her work can be found on Rock's Back Pages.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025257.mp3,It hosted three express trains.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025264.mp3,"The community was named after Manchester, in England.",thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025266.mp3,This test is often used to manage eye disorders.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025469.mp3,The creek is long.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025470.mp3,"Under his supervision, it grew to be the largest brewery in Canada.",thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025479.mp3,Maybe he thought God would just sort of let him off.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025481.mp3,Ivy was not re-signed.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025483.mp3,"He was also the first artist to draw ""Roy of the Rovers"".",thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025485.mp3,"The fabric is then washed, dried, and ironed before fabrication.",thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025498.mp3,Later in many places he conducted exhibitions.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025510.mp3,The club hold the record for a shirt sponsorship deal.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025529.mp3,His Civil War record was distinguished.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025556.mp3,Smith never married.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025582.mp3,She died in Diest.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025583.mp3,"It is very similar to the black slug, ""A. ater"".",thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025585.mp3,"The couple had one child, Elizabeth.",thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025601.mp3,The scout returned with a hopeful report.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025602.mp3,In Britain the step-down primary is wired phase-phase.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025606.mp3,"In other instances, a syndrome is not specific to only one disease.",thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025610.mp3,The building was constructed of wood in both Empire and Swiss style.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025616.mp3,"I trust you, for you are a soldier.",thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025620.mp3,Both performed general management and censorship functions.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025631.mp3,They are attached to the terminal end of fishing line by loops of brass.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025632.mp3,The band is an acclaimed live act.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025635.mp3,It was released on the Columbia record label.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025654.mp3,The platform remained the same as before.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025665.mp3,He is based in New York City.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025666.mp3,This modification is more robust for data on an ordinal scale.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025708.mp3,"Many remain, in service and in museums.",thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025711.mp3,It is located in the north-east corner of the island.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025725.mp3,New fast lines were built to the west of the original slow lines.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025728.mp3,He then moved to the United States to pursue his studies.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025729.mp3,The municipalities in Sweden cover the entire territory of the nation.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025745.mp3,So my rush was more limited.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025761.mp3,The computer frequently misread the binary digits.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025762.mp3,They hunt for living prey in the upper levels.,thirties,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38052525.mp3,"Collingwood's coach at the time, Tom Hafey features as the assistant coach.",fifties,male,"German English,Non native speaker"
common_voice_en_38052535.mp3,"All the pre-grouping companies experimented with them, but none produced them in large numbers.",fifties,male,"German English,Non native speaker"
common_voice_en_38052544.mp3,"After World War One, low priced automobiles and suitable roads made parks more accessible.",fifties,male,"German English,Non native speaker"
common_voice_en_38052548.mp3,Denis Healey replaced him in the subsequent by-election.,fifties,male,"German English,Non native speaker"
common_voice_en_38052550.mp3,They have both bracts and bracteoles.,fifties,male,"German English,Non native speaker"
common_voice_en_38052553.mp3,He also intended to finish his career at Saint Mirren.,fifties,male,"German English,Non native speaker"
common_voice_en_38052563.mp3,She was educated at the Presbyterian Ladies' College and Shenton College.,fifties,male,"German English,Non native speaker"
common_voice_en_38052571.mp3,"Displaying awards or talents in a rude manner, boasting, is a form of snobbery.",fifties,male,"German English,Non native speaker"
common_voice_en_38052572.mp3,The character was well received because of Maggie's excellent portrayal of Connie Chan.,fifties,male,"German English,Non native speaker"
common_voice_en_38052578.mp3,"It is believed to be an Aboriginal word meaning ""eagle hawk"".",fifties,male,"German English,Non native speaker"
common_voice_en_38052581.mp3,Theirs is one of the most well-known stories from the Book of Mormon.,fifties,male,"German English,Non native speaker"
common_voice_en_38052597.mp3,The renovation was designed by architecture firm Ellerbe Becket.,fifties,male,"German English,Non native speaker"
common_voice_en_38052602.mp3,He stopped wielding Gurthang and fought rather with a spear and a bow.,fifties,male,"German English,Non native speaker"
common_voice_en_38052611.mp3,"Potter that there is ""no clear indication of any local attachment"".",fifties,male,"German English,Non native speaker"
common_voice_en_38052622.mp3,It reported directly to Commander Naval Forces Far East.,fifties,male,"German English,Non native speaker"
common_voice_en_38025404.mp3,Colostrum is crucial for newborn farm animals.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38025726.mp3,It is located in the Catholic Diocese of Charlotte.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38028774.mp3,The game is based on the Tom Clancy's book.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38028802.mp3,Tangier will be produced by Darren Aronofsky's Protozoa Pictures.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38028821.mp3,Officers interviewed him for two hours but did not charge or arrest him.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38028832.mp3,"Press articles from the time quote ""drag-strip"" performance when describing the car.",twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38028842.mp3,Petrom supported the second edition of the half marathon as leading sponsor.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38028871.mp3,"During the Clinton administration and Bush administration, he was invited to the White House.",twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38028874.mp3,This process-that of granting subordinate tenancies-is known as subinfeudation.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38028917.mp3,Variational forms are those in which variation is an important formative element.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38028951.mp3,It was during this time that the town came to be known as Aputula.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38028952.mp3,The professional journal of the Field Artillery is published at Fort Sill.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38028991.mp3,The University of Mainz is one of few campus-based universities in Germany.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38028998.mp3,It is the seat of the Municipality of Prebold.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029028.mp3,This is an isolated crater that is entirely surrounded by lunar mare.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029042.mp3,"He may be related to Cocidius, a similar god worshipped in Britain.",twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029053.mp3,The first English-language media reports of the destruction in Guernica appeared two days later.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029088.mp3,France ranks second with approximately a quarter of the world production.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029123.mp3,Trowbridge was Presbyterian.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029125.mp3,They were fitted with Klose drive.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029147.mp3,"While there, she had ""a heated discussion after the lecture"" with Jef Raskin.",twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029161.mp3,William received some coaching from Ruskin.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029170.mp3,"The king kills Basava, charging him with sedition.",twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029175.mp3,Of his many plays and poems only a few titles and fragments have survived.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029188.mp3,The Princess has worked in the field of journalism in the Middle East.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029193.mp3,The name is derived from the community's terrain.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029210.mp3,"The sixth volume contains various Hebrew, Aramaic, and Greek dictionaries and study aids.",twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029223.mp3,Hemorrhages may be larger than in normal contusions if the injury is quite severe.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029264.mp3,He sat as a delegate to the state Democratic convention that year.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029285.mp3,Rabbi Pam remained involved in the organization throughout the years.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029291.mp3,The High Bridge School District serves students in pre-kindergarten through eighth grade.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029293.mp3,This phase will complete the project's East Harlem section.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38053464.mp3,Graduates have amassed millions of dollars in scholarships and grants.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38055906.mp3,The key to the recipe is to heat the ingredients without curdling the egg.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38055934.mp3,"Supraocular much larger than the eye, longer than the prefrontal.",twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38056074.mp3,"His sister was called ""Budigi"".",twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38056076.mp3,Toll provides insights into the Japanese perspective of the conflict.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38056082.mp3,"Fast food may be healthier than preserved food, but unhealthy compared to organic produce.",twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38056205.mp3,He occasionally appeared with his brother Nick Kamen in publications and catwalk shows.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38056210.mp3,The original warhead concept was for a simple omnidirectional blast charge.,twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38056360.mp3,"As a consequence, I see no reason for legitimating reproductive cloning.",twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38056407.mp3,"The basic ingredients of damper were flour, water, and sometimes milk.",twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38056466.mp3,"Bases used to deprotonate depend on the p""K"" of the compound.",twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38057115.mp3,"Bough went on to present the early evening magazine programme ""Nationwide"".",twenties,male,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026333.mp3,"Piece movements were as in modern shogi, but there was no rook or bishop.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026337.mp3,Careysburg District and Todee District are the two statutorily created districts in the county.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026338.mp3,She attended the Carl von Weinberg School in Frankfurt.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026356.mp3,"Public coin-operated telephones and the ""Styleline"" series of consumer telephones were manufactured there.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026371.mp3,"After being spurned by him, Hayes is reduced to becoming Burr's live-in housekeeper.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026378.mp3,Fraser is a teetotaler.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026409.mp3,He then worked at various locations including Hanover under Julius Trip.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026428.mp3,She also inspected Iraq's Abu Ghraib prison as an envoy of President Bush.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026435.mp3,The Transport Department can advise whether a number has been allocated.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026446.mp3,"A significant amount of ordnance was arriving in an unstable, and sometimes dangerous, condition.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026453.mp3,These new teams were paired as cross-divisional rivals.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026454.mp3,Its armed wing were the Slovene Partisans.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026473.mp3,Most avalanches happen during or soon after a storm.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026474.mp3,"David L Cook, noted as a Christian music star and entrepreneur.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026477.mp3,Many people on Espiritu Santo still rely on subsistence farming for their food.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026478.mp3,"There is also a move in Ultimate named after Callahan called a ""Callahan"".",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026481.mp3,She has developed and championed cell therapy protocols in hospitals across Italy.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026489.mp3,Her mother was Cuban descent and her father was Mexican descent.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026490.mp3,The Whittle family has six children.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026504.mp3,"Oliver, angry at Amy for repeatedly speaking of her new imaginary friend, punishes her.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026510.mp3,"David's cousin, Dessie Brown is secretary of Coleraine Football Club.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026518.mp3,The player has to take care of population growth and various socio-economic balances.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026537.mp3,"The next year, he resumed private practice in nearby Morristown, in Hamblen County.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026552.mp3,Nouns are marked for number and case.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026568.mp3,His grave is northeast of town in a hidden pre-Civil War cemetery.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026570.mp3,"After his term, Outerbridge became president of Harvey and Company Limited.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026572.mp3,This process involves the formation of a palladium-carbon covalent bond.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026595.mp3,She then proceeded to Santo Domingo to join Commodore David Porter's West Indies Squadron.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026622.mp3,It then performs a sequence of simplifications to find a minimal ideal triangulation.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38026625.mp3,McFarland Conservation Area midway between the city and Glenora.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029942.mp3,The Achilles Painter was a late pupil of the Berlin Painter.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029949.mp3,His musical interest is broad and applies in particular to formats that cross genres.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38029950.mp3,The Museum am Theaterplatz in Chemnitz has a large collection of work from Schmidt-Rottluff.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38039396.mp3,"He raced for Amlin Aguri, partnering Salvador Duran.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38039400.mp3,She was the first African-American woman to be buried in the Texas State Cemetery.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38039401.mp3,He was the cinematographer for the feature film Diwali.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38039402.mp3,"However, the project was later delayed and pushed back until further notice.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38039409.mp3,Goin' Quackers has received mixed to positive reviews.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38039419.mp3,"Naval Hospital in Bethesda, Maryland.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38039421.mp3,The President is the primary officer and spokesperson for the organization.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38039423.mp3,Eight nations are selected annually to compete in the Hopman Cup.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38039440.mp3,"He met his second wife, Desa, whilst on assignment in Serbia.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38039441.mp3,Mexico qualified three male and three female open water swimmers.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38039443.mp3,Fishing and boating is available on both Crom Pond and Mohansic Lake.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38039447.mp3,This knot is also called the adjustable loop and the Cawley adjustable hitch.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38039456.mp3,United States Merchant Mariners operated the ship.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38039458.mp3,"They do, however, refute that the work breaches the copyrights held.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38039465.mp3,"Wherever the sun set, pilferers worked to satisfy China's hunger.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041603.mp3,"A few week later, McGovern signed a two-year contract with the club.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041609.mp3,"The term ""surrogate"" should not be used in describing end points.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041610.mp3,"Fairfield Beach is northwest of Thornville, northeast of Millersport, and east of downtown Columbus.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041614.mp3,The series saw various celebrities taking on their ancestors' jobs.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041615.mp3,"The submarine chaser was engulfed in flames, but soon had the fires under control.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041617.mp3,The burning cotton-clad drifted downstream for several hours before running aground and exploding.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041622.mp3,There were no elections conducted for president of panchayat during that time.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041625.mp3,South Park co-creator Trey Parker is a registered member of the Libertarian Party.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041630.mp3,Exogenous enzymes or acids are used to hydrolyze the proteins.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041631.mp3,But Tarzan turns his back on her and returns to the jungle.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041632.mp3,"One is a keep-alive electrode, arranged to be close to the cathode.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041635.mp3,Law enforcement services are provided by the Sheboygan County Sheriff's Office.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041637.mp3,Fleiss was known for his unconventional medical views.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041640.mp3,"They may employ ""ad-lib writers"" to prepare such material.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041643.mp3,The following contains a list of visual programming languages.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041644.mp3,"Jackson was influential in the lives of many students, colleagues, admirers, and friends.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041648.mp3,"The colors and symbols of the flag carry cultural, political, and regional meanings.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041649.mp3,"They are heavily built rodents, with bristly brown fur speckled with yellow or grey.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041656.mp3,"It is distinct from neurogenic claudication, which is associated with lumbar spinal stenosis.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041666.mp3,Santa Cruz became the major port on the Island.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041675.mp3,She also participated in the Polish (Congress of Women).,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041676.mp3,"The lake was the main setting of the fourth X-Files episode, The Conduit.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041678.mp3,She was educated at Tom Hood School and Waltham Forest College.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041680.mp3,The declaration of martial law in the same year deterred its creation.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041686.mp3,Gang Mills is part of the Corning-Painted Post School district.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041687.mp3,It is also the highest rank achieved in Snohomish County.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041696.mp3,"Anous is Ancient Greek for ""stupid"" or ""foolish"".",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041703.mp3,The results of their footage were inputted into the release of this video album.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041708.mp3,One of the pallbearers was Peter Lorre.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041716.mp3,Panjin has four immediate sub-municipal divisions.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041721.mp3,It is boredered by Juticalpa in the west and Catacamas in the east.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041722.mp3,Evidence suggests that the lakes were home to a variety of flora and fauna.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041723.mp3,They are simply smaller test tubes inserted upside down in another test tube.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041726.mp3,WebPrint Concepts also sued Landmark Media Investments.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041733.mp3,"This reduces evaporation, and even causes water to condense from the atmosphere.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041736.mp3,Columbia's jackets featured waterproof fabric that was also breathable.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041739.mp3,"Zoda's Revenge runs through nine chapters, although the first is story-only.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041741.mp3,"Russia was to get Istanbul, the Turkish Straits and Armenia.",teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041743.mp3,Solberg was opposed to the bill.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041744.mp3,Some components and features of the car were innovative and ahead of their time.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041785.mp3,ClearType uses this method to improve the smoothness of text.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041795.mp3,The outside is a sunlit agrarian landscape.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38041811.mp3,He was a sham amateur in the days of gentlemen and players.,teens,female,"Southern African (South Africa, Zimbabwe, Namibia)"
